"Year","County","Index.Total","Violent.Total","Murder","Rape","Robbery","Aggravated.Assault","Property.Total","Burglary","Larceny","Motor.Vehicle.Theft","Region","Population"
1997,"Cortland",41.5475431415702,2.15964951973508,0,0.287953269298011,0.246817087969724,1.62487916246735,39.3878936218351,7.38394454842757,30.5847508175816,1.41919825582591,"Non-New York City",48619
1998,"Cortland",38.252486924418,2.56383960619424,0,0.47174648753974,0.287150035893754,1.80494308276074,35.6886473182238,6.44036509075992,28.0381499333402,1.21013229412368,"Non-New York City",48755
1999,"Cortland",34.7190872901876,1.76468174169984,0,0.287273771904625,0.164156441088357,1.31325152870686,32.9544055484877,5.84807321377273,26.0803545779128,1.02597775680223,"Non-New York City",48734
2000,"Cortland",33.529073587385,2.15588042049934,0,0.225854139290407,0.287450722733246,1.64257555847569,31.3731931668857,4.82506570302234,25.7063074901445,0.841819973718791,"Non-New York City",48704
2001,"Cortland",32.4519968100117,2.06531296648467,0,0.224935075557737,0.163589145860172,1.67678874506676,30.386683843527,4.53959879761978,25.1927284624665,0.654356583440689,"Non-New York City",48903
2002,"Cortland",30.9463909512998,1.90219058722464,0,0.347712257879773,0.265897608966886,1.28858072037798,29.0442003640752,4.31572273015483,23.9512384692479,0.777239164672435,"Non-New York City",48891
2003,"Cortland",27.6099039919151,1.92016169782719,0,0.404244567963618,0.384032339565437,1.13188479029813,25.6897422940879,3.98180899444164,21.0409297625063,0.66700353713997,"Non-New York City",49475
2004,"Cortland",27.6859837188684,2.15604094462803,0,0.483597968888531,0.201499153703554,1.47094382203595,25.5299427742403,4.37253163536713,20.3312646086886,0.826146530184573,"Non-New York City",49628
2005,"Cortland",28.299209406041,2.63531319683762,0,0.567605919318873,0.30407459963511,1.76363267788364,25.6638962092033,5.91931887289682,18.8526251773769,0.891952158929657,"Non-New York City",49330
2006,"Cortland",23.6405185140245,2.26495985763109,0,0.525794252664361,0.202228558717062,1.53693704624967,21.3755586563935,3.923234039111,16.9265303646181,0.525794252664361,"Non-New York City",49449
2007,"Cortland",25.8947283572465,2.33757859100435,0,0.302273093664356,0.141060777043366,1.89424472029663,23.5571497662421,4.65500564243108,18.2169917781719,0.685152345639207,"Non-New York City",49624
2008,"Cortland",22.3267456648566,2.26093626985889,0.020186930980883,0.343177826675011,0.161495447847064,1.73607606435594,20.0658093949977,4.13832085108101,15.3218806144902,0.605607929426489,"Non-New York City",49537
2009,"Cortland",21.9619919769845,2.14757486121804,0,0.263381822602212,0.303902103002553,1.58029093561327,19.8144171157664,4.59905182543863,14.6278212245229,0.587544065804935,"Non-New York City",49358
2010,"Cortland",21.6284212875606,1.31880617607077,0,0.202893257857041,0.223182583642746,0.892730334570982,20.3096151114898,4.80857021121188,14.7503398462069,0.750705054071053,"Non-New York City",49287
2011,"Cortland",22.3563241667004,1.49852172856506,0,0.384755578955895,0.162002349034061,0.951763800575108,20.8578024381354,4.33356283666113,16.1799846097768,0.34425499169738,"Non-New York City",49382
2012,"Cortland",22.5381414701803,1.30537651953985,0.0203965081178102,0.224361589295913,0.387533654238394,0.673084767887738,21.2327649506405,5.07873052133475,15.7461042669495,0.407930162356205,"Non-New York City",49028
2013,"Cortland",21.2622411219921,1.02222313086501,0,0.245333551407601,0.163555700938401,0.613333878519003,20.2400179911271,4.23200376178112,15.7831251405557,0.224889088790301,"Non-New York City",48913
2014,"Cortland",21.6628715613269,1.00519006297823,0.0410281658358463,0.307711243768847,0.164112663343385,0.492337990030156,20.6576814983486,4.67721090528648,15.5086466859499,0.471823907112233,"Non-New York City",48747
2015,"Cortland",15.5489761692789,1.05592248286714,0.0414087248183192,0.331269798546554,0.165634899273277,0.51760906022899,14.4930536864117,2.9193150996915,11.3666949626286,0.207043624091596,"Non-New York City",48299
2016,"Cortland",17.1011470281543,0.896767466110532,0.0208550573514077,0.396246089676747,0.0417101147028154,0.437956204379562,16.2043795620438,3.21167883211679,12.8467153284672,0.145985401459854,"Non-New York City",47950
2017,"Cortland",20.7801981853911,1.02437596688548,0,0.585357695363131,0.209056319772547,0.229961951749801,19.7558222185057,3.44942927624702,16.0137140945771,0.292678847681565,"Non-New York City",47834
2018,"Cortland",16.2402296682802,1.21539783323904,0.0419102701116909,0.523878376396136,0.209551350558454,0.440057836172754,15.0248318350412,3.28995620376773,11.252907524989,0.481968106284445,"Non-New York City",47721
2019,"Cortland",15.6085214089854,1.83505589538072,0,1.05462982493145,0.126555578991774,0.653870491457498,13.7734655136047,2.7631301413204,10.8415946002953,0.168740771989032,"Non-New York City",47410
2020,"Cortland",18.4132951681121,2.07202973469475,0.0213611312855129,0.854445251420515,0.106805656427564,1.08941769556116,16.3412654334174,2.75558593583116,13.2225402657325,0.363139231853719,"Non-New York City",46814
2021,"Cortland",20.3919206694057,1.63479532792704,0.0215104648411452,0.408698831981759,0.129062789046871,1.07552324205726,18.7571253414786,2.30161973800254,15.7241497988772,0.731355804598937,"Non-New York City",46489
2022,"Cortland",25.3002644929107,1.95117721025018,0,0.520313922733383,0.130078480683346,1.30078480683346,23.3490872826605,2.90508606859472,19.8586480509908,0.585353163075055,"Non-New York City",46126
1990,"Delaware",23.0613279270147,1.5416455482345,0,0.0844737286703835,0.0422368643351918,1.41493495522892,21.5196823787802,7.09579320831222,13.5580334515966,0.865855718871431,"Non-New York City",47352
1991,"Delaware",25.1817400959504,1.57124002262586,0.0418997339366895,0.0418997339366895,0.0628496009050342,1.42459095384744,23.6105000733245,8.67324492489473,14.2878092724111,0.649445876018687,"Non-New York City",47733
1992,"Delaware",22.4068636638137,1.77005893255034,0,0.145769559151205,0.124945336415318,1.49934403698382,20.6368047312634,6.89281772557839,13.202557214552,0.541429791133046,"Non-New York City",48021
1993,"Delaware",23.7667142000951,1.81867030400727,0.0826668320003307,0.0826668320003307,0,1.65333664000661,21.9480438960878,7.8740157480315,13.495360324054,0.578667824002315,"Non-New York City",48387
1994,"Delaware",24.3992911016775,1.56617071260767,0,0.164860075011334,0.0824300375056671,1.31888060009067,22.8331203890698,6.96533816922887,15.2701644479248,0.597617771916086,"Non-New York City",48526
1995,"Delaware",23.705744479625,1.89152514494839,0,0.0411201118467042,0.0822402236934084,1.76816480940828,21.8142193346766,7.46330030017682,13.6313170771824,0.719601957317324,"Non-New York City",48638
1996,"Delaware",23.1889454304745,1.79967729924289,0,0.186173513714782,0.0620578379049274,1.55144594762318,21.3892681312316,6.08166811468288,14.9145670431509,0.393032973397873,"Non-New York City",48342
1997,"Delaware",20.2389406407954,2.17218764359413,0.0208864196499436,0.0626592589498308,0.0417728392998872,2.04686912569447,18.0667529972012,5.57667404653494,11.8843727808179,0.605706169848365,"Non-New York City",47878
1998,"Delaware",16.6253463613825,2.0625429696452,0,0.270838975811996,0.104168836850768,1.68753515698244,14.5628033917373,4.60426258880393,9.50019792079002,0.458342882143378,"Non-New York City",47999
1999,"Delaware",17.308452432961,2.12194969731012,0,0.18723085564501,0.0624102852150034,1.8723085564501,15.1865027356508,3.84863425492521,10.5473382013356,0.790530279390043,"Non-New York City",48069
2000,"Delaware",14.6364889130162,2.17146197853593,0,0.0208794421013071,0.0417588842026141,2.10882365223201,12.4650269344803,3.34071073620913,8.83200400885288,0.292312189418299,"Non-New York City",47894
2001,"Delaware",16.9977601473697,2.36545184316845,0,0.104666010759666,0.0627996064557995,2.19798622595298,14.6323083042013,3.72610998304411,10.5712670867263,0.334931234430931,"Non-New York City",47771
2002,"Delaware",19.6366382746612,2.83220744346075,0,0.314689715940083,0.125875886376033,2.39164184114463,16.8044308312004,4.48957328074519,11.7484160617631,0.56644148869215,"Non-New York City",47666
2003,"Delaware",19.549342791571,2.31587732109326,0.0417275192989777,0.1877738368454,0.125182557896933,1.96119340705195,17.2334654704778,5.02816607552681,11.9757980388066,0.229501356144377,"Non-New York City",47930
2004,"Delaware",17.4802725597001,1.82258766025309,0.0414224468239339,0.103556117059835,0.0414224468239339,1.63618664954539,15.657684899447,4.68073649110453,10.5834351635151,0.393513244827372,"Non-New York City",48283
2005,"Delaware",15.4412220683383,1.69502036091531,0.0206709800111623,0.186038820100461,0.0413419600223247,1.44696860078136,13.746201707423,4.01017012216549,9.46730884511235,0.26872274014511,"Non-New York City",48377
2006,"Delaware",16.676679579872,1.61587702761492,0.0207163721489093,0.124298232893456,0.0207163721489093,1.45014605042365,15.060802552257,4.16399080193077,10.4617679351992,0.435043815127095,"Non-New York City",48271
2007,"Delaware",17.5025799793602,1.87822497420021,0.020639834881321,0.268317853457172,0.0619195046439628,1.52734778121775,15.62435500516,5.86171310629515,9.37048503611971,0.392156862745098,"Non-New York City",48450
2008,"Delaware",15.2595992804417,1.53009532080309,0,0.103384818973182,0.144738746562455,1.28197175526746,13.7295039596386,4.46622417964146,8.95312532307756,0.310154456919546,"Non-New York City",48363
2009,"Delaware",15.6489975509526,1.43207006766012,0,0.207546386617409,0.103773193308704,1.12075048773401,14.2169274832925,3.92262670706903,10.0659997509443,0.22830102527915,"Non-New York City",48182
2010,"Delaware",15.9709770234769,1.31353988574288,0.0416996789124724,0.16679871564989,0.0625495183687086,1.04249197281181,14.657437137734,4.42016596472207,9.75772486551853,0.479546307493432,"Non-New York City",47962
2011,"Delaware",17.0855749831876,1.59717552118359,0.0210154673839946,0.336247478143914,0.168123739071957,1.07178883658373,15.488399462004,4.39223268325488,10.6548419636853,0.441324815063887,"Non-New York City",47584
2012,"Delaware",16.1594341021242,1.33426520109283,0.0211788127157592,0.232966939873351,0.148251689010314,0.931867759493403,14.8251689010314,3.66393459982633,10.7376580468899,0.423576254315183,"Non-New York City",47217
2013,"Delaware",17.220014528052,1.19642780840063,0.0427295645857369,0.149553476050079,0.106823911464342,0.897320856300474,16.0235867196513,3.67474255437337,11.9856428662992,0.363201298978763,"Non-New York City",46806
2014,"Delaware",16.5138402731548,1.2455172117594,0,0.150321042798548,0.0858977387420276,1.00929843021882,15.2683230613954,3.88687267807675,10.9949105589795,0.386539824339124,"Non-New York City",46567
2015,"Delaware",16.1455496241421,1.74310927116244,0,1.0022878309184,0.130733195337183,0.610088244906853,14.4024403529796,3.35548534698769,10.7419108835385,0.305044122453426,"Non-New York City",45895
2016,"Delaware",14.780061234829,2.15863785545937,0,0.94715742637503,0.110134584462213,1.10134584462213,12.6214233793696,3.08376836494196,9.29535892861076,0.242296085816868,"Non-New York City",45399
2017,"Delaware",11.5399125629702,1.30933623310623,0,0.71014846541355,0.0443842790883469,0.554803488604336,10.230576329864,2.28579037304987,7.67848028228402,0.266305674530081,"Non-New York City",45061
2018,"Delaware",13.0647185371101,1.68070993187522,0.0224094657583363,0.694693438508426,0.067228397275009,0.896378630333453,11.3840086052349,2.01685191825027,9.0086052348512,0.358551452133381,"Non-New York City",44624
2019,"Delaware",12.3996753539544,1.89376859951303,0,0.901794571196681,0.112724321399585,0.879249706916764,10.5059067544413,2.09667237803228,8.09360627649022,0.315628099918839,"Non-New York City",44356
2020,"Delaware",10.4735677847501,1.53491941673062,0.0225723443636856,0.654597986546883,0.0225723443636856,0.835176741456368,8.9386483680195,2.16694505891382,6.32025642183197,0.451446887273712,"Non-New York City",44302
